"Time (s) Run #1","Angle, Ch P2 (rad) Run #1","Angular Velocity, Ch P2 (rad/s) Run #1","State Run #1"
45.000,-1.948,6.875,
45.050,-1.615,6.597,
45.100,-1.291,6.393,
45.150,-0.974,6.178,
45.200,-0.671,5.875,
45.250,-0.382,5.419,
45.300,-0.121,4.775,
45.350,0.102,3.948,
45.400,0.278,2.990,
45.437,,,1.00
45.450,0.404,1.969,
45.500,0.474,0.979,
45.530,,,0.00
45.550,0.496,0.115,
45.600,0.479,-0.550,
45.650,0.434,-0.990,
45.700,0.372,-1.220,
45.750,0.306,-1.278,
45.800,0.240,-1.220,
45.850,0.182,-1.110,
45.900,0.130,-1.005,
45.950,0.083,-0.974,
46.000,0.038,-1.052,
46.050,-0.017,-1.251,
46.100,-0.085,-1.560,
46.150,-0.170,-1.937,
46.200,-0.278,-2.330,
46.250,-0.405,-2.649,
46.300,-0.548,-2.806,
46.350,-0.694,-2.733,
46.400,-0.831,-2.388,
46.450,-0.942,-1.770,
46.500,-1.016,-0.916,
46.501,,,1.00
46.550,-1.040,0.120,
46.595,,,0.00
46.600,-1.008,1.309,
46.650,-0.914,2.618,
46.700,-0.749,3.979,
46.750,-0.514,5.252,
46.800,-0.215,6.226,
46.850,0.127,6.665,
46.900,0.478,6.356,
46.950,0.793,5.189,
47.000,1.026,3.231,
47.050,1.136,0.712,
47.100,1.104,-2.042,
47.150,0.928,-4.702,
47.200,0.620,-6.964,
47.250,0.209,-8.587,
47.300,-0.265,-9.477,
47.350,-0.762,-9.728,
47.400,-1.252,-9.598,
47.450,-1.723,-9.378,
47.500,-2.183,-9.304,
47.550,-2.644,-9.503,
47.567,,,1.00
47.600,-3.123,-9.933,
47.650,-3.635,-10.362,
47.662,,,0.00
47.700,-4.172,-10.414,
47.750,-4.703,-9.692,
47.800,-5.179,-7.964,
47.850,-5.535,-5.283,
47.900,-5.729,-1.979,
47.950,-5.738,1.450,
48.000,-5.570,4.519,
48.050,-5.259,6.807,
48.100,-4.852,8.042,
48.150,-4.414,8.168,
48.200,-4.002,7.346,
48.250,-3.658,5.870,
48.300,-3.404,4.026,
48.350,-3.252,2.032,
48.400,-3.201,0.037,
48.450,-3.252,-1.848,
48.500,-3.393,-3.555,
48.550,-3.614,-5.011,
48.600,-3.905,-6.105,
48.626,,,1.00
48.650,-4.243,-6.665,
48.700,-4.596,-6.514,
48.720,,,0.00
48.750,-4.923,-5.550,
48.800,-5.179,-3.822,
48.850,-5.325,-1.555,
48.900,-5.341,0.911,
48.950,-5.228,3.210,
49.000,-5.003,5.027,
49.050,-4.700,6.147,
49.100,-4.361,6.487,
49.150,-4.026,6.105,
49.200,-3.731,5.157,
49.250,-3.498,3.812,
49.300,-3.341,2.204,
49.350,-3.272,0.424,
49.400,-3.296,-1.461,
49.450,-3.416,-3.372,
49.500,-3.635,-5.189,
49.550,-3.944,-6.713,
49.600,-4.324,-7.676,
49.650,-4.741,-7.791,
49.685,,,1.00
49.700,-5.141,-6.870,
49.750,-5.465,-4.917,
49.781,,,0.00
49.800,-5.661,-2.173,
49.850,-5.696,0.958,
49.900,-5.562,4.026,
49.950,-5.276,6.608,
50.000,-4.873,8.388,
50.050,-4.403,9.242,
50.100,-3.919,9.268,
50.150,-3.457,8.728,
50.200,-3.038,7.922,
50.250,-2.666,7.069,
50.300,-2.334,6.294,
50.350,-2.040,5.634,
50.400,-1.775,5.079,
50.450,-1.535,4.629,
50.500,-1.316,4.283,
50.550,-1.111,4.063,
50.600,-0.914,3.985,
50.650,-0.718,4.047,
50.700,-0.514,4.220,
50.742,,,1.00
50.750,-0.297,4.419,
50.800,-0.069,4.534,
50.836,,,0.00
50.850,0.163,4.461,
50.900,0.386,4.105,
50.950,0.586,3.414,
51.000,0.740,2.398,
51.050,0.834,1.131,
51.100,0.858,-0.267,
51.150,0.807,-1.660,
51.200,0.686,-2.922,
51.250,0.507,-3.953,
51.300,0.281,-4.702,
51.350,0.027,-5.152,
51.400,-0.243,-5.335,
51.450,-0.514,-5.330,
51.500,-0.779,-5.210,
51.550,-1.037,-5.037,
51.600,-1.283,-4.843,
51.650,-1.521,-4.644,
51.700,-1.748,-4.440,
51.750,-1.965,-4.225,
51.800,-2.171,-4.011,
51.803,,,1.00
51.850,-2.366,-3.817,
51.896,,,0.00
51.900,-2.551,-3.660,
51.950,-2.730,-3.545,
52.000,-2.904,-3.482,
52.050,-3.076,-3.492,
52.100,-3.250,-3.592,
52.150,-3.432,-3.775,
52.200,-3.625,-4.037,
52.250,-3.833,-4.356,
52.300,-4.061,-4.681,
52.350,-4.304,-4.938,
52.400,-4.558,-5.042,
52.450,-4.816,-4.911,
52.500,-5.061,-4.466,
52.550,-5.275,-3.676,
52.600,-5.440,-2.560,
52.650,-5.540,-1.178,
52.700,-5.564,0.382,
52.750,-5.504,2.000,
52.800,-5.361,3.529,
52.850,-5.143,4.817,
52.862,,,1.00
52.900,-4.866,5.733,
52.950,-4.554,6.210,
52.957,,,0.00
53.000,-4.230,6.273,
53.050,-3.916,6.037,
53.100,-3.622,5.644,
53.150,-3.351,5.205,
53.200,-3.102,4.786,
53.250,-2.875,4.419,
53.300,-2.663,4.115,
53.350,-2.465,3.859,
53.400,-2.278,3.618,
53.450,-2.102,3.367,
53.500,-1.940,3.074,
53.550,-1.792,2.733,
53.600,-1.665,2.367,
53.650,-1.557,2.005,
53.700,-1.466,1.707,
53.750,-1.390,1.539,
53.800,-1.319,1.571,
53.850,-1.241,1.843,
53.900,-1.144,2.367,
53.914,,,1.00
53.950,-1.013,3.126,
54.000,-0.837,4.068,
54.006,,,0.00
54.050,-0.609,5.084,
54.100,-0.327,5.995,
54.150,0.002,6.576,
54.200,0.350,6.587,
54.250,0.686,5.870,
54.300,0.964,4.388,
54.350,1.148,2.262,
54.400,1.205,-0.262,
54.450,1.125,-2.885,
54.500,0.909,-5.299,
54.550,0.578,-7.252,
54.600,0.162,-8.577,
54.650,-0.303,-9.257,
54.700,-0.782,-9.440,
54.750,-1.255,-9.383,
54.800,-1.718,-9.346,
54.850,-2.182,-9.524,
54.900,-2.659,-9.996,
54.950,-3.171,-10.676,
54.967,,,1.00
55.000,-3.728,-11.284,
55.050,-4.317,-11.367,
55.061,,,0.00
55.100,-4.899,-10.472,
55.150,-5.410,-8.362,
55.200,-5.776,-5.163,
55.250,-5.949,-1.319,
55.300,-5.909,2.602,
55.350,-5.672,6.063,
55.400,-5.272,8.608,
55.450,-4.767,9.954,
55.500,-4.232,10.095,
55.550,-3.726,9.299,
55.600,-3.285,7.943,
55.650,-2.925,6.356,
55.700,-2.650,4.754,
55.750,-2.454,3.252,
55.800,-2.329,1.916,
55.850,-2.270,0.806,
55.900,-2.259,-0.037,
55.950,-2.282,-0.613,
56.000,-2.328,-0.953,
56.015,,,1.00
56.050,-2.384,-1.089,
56.100,-2.443,-1.058,
56.109,,,0.00
56.150,-2.494,-0.901,
56.200,-2.535,-0.665,
56.250,-2.562,-0.387,
56.300,-2.575,-0.099,
56.350,-2.571,0.168,
56.400,-2.556,0.372,
56.450,-2.531,0.466,
56.500,-2.504,0.419,
56.550,-2.483,0.204,
56.600,-2.477,-0.209,
56.650,-2.496,-0.859,
56.700,-2.554,-1.759,
56.750,-2.664,-2.906,
56.800,-2.837,-4.288,
56.850,-3.085,-5.859,
56.900,-3.420,-7.482,
56.950,-3.839,-8.896,
57.000,-4.328,-9.723,
57.050,-4.846,-9.566,
57.065,,,1.00
57.100,-5.330,-8.173,
57.150,-5.707,-5.592,
57.158,,,0.00
57.200,-5.919,-2.157,
57.250,-5.934,1.634,
57.300,-5.749,5.246,
57.350,-5.386,8.194,
57.400,-4.893,10.121,
57.450,-4.332,10.933,
57.500,-3.767,10.828,
57.550,-3.233,10.194,
57.600,-2.744,9.425,
57.650,-2.297,8.765,
57.700,-1.876,8.304,
57.750,-1.472,8.006,
57.800,-1.078,7.770,
57.850,-0.693,7.451,
57.900,-0.324,6.896,
57.950,0.009,5.995,
58.000,0.289,4.733,
58.050,0.493,3.210,
58.100,0.613,1.587,
58.113,,,1.00
58.150,0.649,0.063,
58.200,0.609,-1.194,
58.205,,,0.00
58.250,0.515,-2.063,
58.300,0.388,-2.503,
58.350,0.251,-2.545,
58.400,0.123,-2.262,
58.450,0.017,-1.749,
58.500,-0.057,-1.126,
58.550,-0.094,-0.529,
58.600,-0.104,-0.073,
58.650,-0.094,0.168,
58.700,-0.079,0.157,
58.750,-0.069,-0.105,
58.800,-0.082,-0.576,
58.850,-0.123,-1.162,
58.900,-0.198,-1.749,
58.950,-0.302,-2.215,
59.000,-0.427,-2.445,
59.050,-0.558,-2.372,
59.100,-0.675,-1.969,
59.150,-0.765,-1.272,
59.160,,,1.00
59.200,-0.811,-0.330,
59.250,-0.804,0.796,
59.252,,,0.00
59.300,-0.735,2.032,
59.350,-0.602,3.299,
59.400,-0.404,4.466,
59.450,-0.146,5.356,
59.500,0.149,5.754,
59.550,0.452,5.472,
59.600,0.724,4.435,
59.650,0.920,2.707,
59.700,1.012,0.482,
59.750,0.977,-1.963,
59.800,0.812,-4.341,
59.850,0.531,-6.372,
59.900,0.156,-7.849,
59.950,-0.278,-8.681,
60.000,-0.734,-8.927,
60.050,-1.184,-8.781,
60.100,-1.616,-8.488,
60.150,-2.029,-8.268,
60.200,-2.435,-8.252,
60.209,,,1.00
60.250,-2.846,-8.456,
60.300,-3.275,-8.786,
60.302,,,0.00
60.350,-3.726,-9.043,
60.400,-4.191,-8.943,
60.450,-4.643,-8.200,
60.500,-5.041,-6.665,
60.550,-5.336,-4.409,
60.600,-5.498,-1.717,
60.650,-5.509,1.011,
60.700,-5.383,3.377,
60.750,-5.148,5.058,
60.800,-4.846,5.870,
60.850,-4.529,5.775,
60.900,-4.241,4.890,
60.950,-4.020,3.430,
61.000,-3.888,1.655,
61.050,-3.853,-0.188,
61.100,-3.911,-1.895,
61.150,-4.053,-3.304,
61.200,-4.257,-4.267,
61.250,-4.499,-4.644,
61.262,,,1.00
61.300,-4.745,-4.351,
61.350,-4.957,-3.388,
61.355,,,0.00
61.400,-5.104,-1.874,
61.450,-5.157,-0.031,
61.500,-5.108,1.869,
61.550,-4.962,3.545,
61.600,-4.738,4.775,
61.650,-4.464,5.440,
61.700,-4.174,5.519,
61.750,-3.894,5.074,
61.800,-3.652,4.199,
61.850,-3.464,3.000,
61.900,-3.344,1.555,
61.950,-3.302,-0.084,
62.000,-3.347,-1.864,
62.050,-3.486,-3.728,
62.100,-3.720,-5.540,
62.150,-4.048,-7.074,
62.200,-4.447,-8.001,
62.250,-4.880,-8.001,
62.300,-5.287,-6.891,
62.316,,,1.00
62.350,-5.608,-4.707,
62.400,-5.787,-1.744,
62.410,,,0.00
62.450,-5.793,1.576,
62.500,-5.625,4.770,
62.550,-5.297,7.409,
62.600,-4.852,9.179,
62.650,-4.343,9.980,
62.700,-3.825,9.980,
62.750,-3.330,9.493,
62.800,-2.871,8.849,
62.850,-2.449,8.273,
62.900,-2.051,7.880,
62.950,-1.668,7.681,
63.000,-1.288,7.582,
63.050,-0.908,7.430,
63.100,-0.537,7.069,
63.150,-0.190,6.372,
63.200,0.115,5.294,
63.250,0.352,3.869,
63.300,0.509,2.251,
63.350,0.576,0.649,
63.369,,,1.00
63.400,0.565,-0.733,
63.450,0.490,-1.744,
63.462,,,0.00
63.500,0.375,-2.314,
63.550,0.243,-2.445,
63.600,0.118,-2.199,
63.650,0.014,-1.676,
63.700,-0.055,-0.995,
63.750,-0.086,-0.293,
63.800,-0.080,0.298,
63.850,-0.049,0.686,
63.900,-0.003,0.801,
63.950,0.042,0.618,
64.000,0.069,0.141,
64.050,0.064,-0.560,
64.100,0.017,-1.382,
64.150,-0.074,-2.194,
64.200,-0.207,-2.848,
64.250,-0.369,-3.220,
64.300,-0.542,-3.236,
64.350,-0.705,-2.885,
64.400,-0.842,-2.199,
64.425,,,1.00
64.450,-0.935,-1.241,
64.500,-0.972,-0.079,
64.517,,,0.00
64.550,-0.947,1.220,
64.600,-0.853,2.597,
64.650,-0.688,3.974,
64.700,-0.452,5.215,
64.750,-0.156,6.110,
64.800,0.179,6.419,
64.850,0.514,5.948,
64.900,0.804,4.639,
64.950,1.004,2.592,
65.000,1.081,0.058,
65.050,1.015,-2.644,
65.100,0.811,-5.194,
65.150,0.481,-7.283,
65.200,0.057,-8.697,
65.250,-0.416,-9.378,
65.300,-0.902,-9.467,
65.350,-1.374,-9.226,
65.400,-1.825,-8.933,
65.450,-2.260,-8.802,
65.482,,,1.00
65.500,-2.695,-8.927,
65.550,-3.145,-9.252,
65.577,,,0.00
65.600,-3.619,-9.571,
65.650,-4.112,-9.577,
65.700,-4.599,-8.938,
65.750,-5.038,-7.440,
65.800,-5.375,-5.105,
65.850,-5.568,-2.215,
65.900,-5.600,0.796,
65.950,-5.477,3.482,
66.000,-5.228,5.493,
66.050,-4.896,6.597,
66.100,-4.533,6.723,
66.150,-4.192,5.964,
66.200,-3.914,4.534,
66.250,-3.726,2.707,
66.300,-3.640,0.733,
66.350,-3.655,-1.194,
66.400,-3.765,-2.927,
66.450,-3.958,-4.330,
66.500,-4.214,-5.262,
66.545,,,1.00
66.550,-4.505,-5.566,
66.600,-4.797,-5.131,
66.639,,,0.00
66.650,-5.045,-3.943,
66.700,-5.213,-2.136,
66.750,-5.272,0.016,
66.800,-5.212,2.194,
66.850,-5.042,4.095,
66.900,-4.785,5.472,
66.950,-4.470,6.184,
67.000,-4.142,6.215,
67.050,-3.830,5.676,
67.100,-3.561,4.712,
67.150,-3.349,3.435,
67.200,-3.209,1.932,
67.250,-3.151,0.262,
67.300,-3.179,-1.524,
67.350,-3.300,-3.382,
67.400,-3.517,-5.220,
67.450,-3.828,-6.859,
67.500,-4.218,-8.016,
67.550,-4.657,-8.362,
67.600,-5.093,-7.639,
67.604,,,1.00
67.650,-5.462,-5.796,
67.700,,,0.00
67.700,-5.705,-3.037,
67.750,-5.784,0.236,
67.800,-5.682,3.540,
67.850,-5.415,6.414,
67.900,-5.012,8.503,
67.950,-4.529,9.629,
68.000,-4.017,9.854,
68.050,-3.522,9.446,
68.100,-3.063,8.728,
68.150,-2.648,7.974,
68.200,-2.271,7.341,
68.250,-1.921,6.880,
68.300,-1.588,6.555,
68.350,-1.268,6.299,
68.400,-0.958,6.042,
68.450,-0.661,5.728,
68.500,-0.382,5.309,
68.550,-0.126,4.749,
68.600,0.099,4.032,
68.650,0.283,3.173,
68.662,,,1.00
68.700,0.419,2.225,
68.750,0.506,1.272,
68.756,,,0.00
68.800,0.543,0.398,
68.850,0.540,-0.335,
68.900,0.504,-0.895,
68.950,0.445,-1.283,
69.000,0.371,-1.513,
69.050,0.289,-1.618,
69.100,0.206,-1.634,
69.150,0.124,-1.618,
69.200,0.046,-1.623,
69.250,-0.036,-1.686,
69.300,-0.121,-1.827,
69.350,-0.215,-2.042,
69.400,-0.324,-2.304,
69.450,-0.446,-2.539,
69.500,-0.581,-2.670,
69.550,-0.719,-2.628,
69.600,-0.851,-2.367,
69.650,-0.964,-1.859,
69.700,-1.046,-1.105,
69.722,,,1.00
69.750,-1.082,-0.136,
69.800,-1.065,1.005,
69.815,,,0.00
69.850,-0.986,2.272,
69.900,-0.840,3.618,
69.950,-0.625,4.943,
70.000,-0.341,6.074,
70.050,-0.003,6.760,
70.100,0.360,6.733,
70.150,0.702,5.838,
70.200,0.974,4.089,
70.250,1.134,1.686,
70.300,1.155,-1.079,
70.350,1.027,-3.864,
70.400,0.757,-6.346,
70.450,0.372,-8.257,
70.500,-0.094,-9.435,
70.550,-0.598,-9.912,
70.600,-1.103,-9.896,
70.650,-1.593,-9.708,
70.700,-2.069,-9.634,
70.750,-2.545,-9.823,
70.783,,,1.00
70.800,-3.041,-10.257,
70.850,-3.567,-10.723,
70.876,,,0.00
70.900,-4.123,-10.844,
70.950,-4.679,-10.194,
71.000,-5.182,-8.493,
71.050,-5.567,-5.765,
71.100,-5.784,-2.340,
71.150,-5.807,1.272,
71.200,-5.644,4.545,
71.250,-5.325,7.037,
71.300,-4.902,8.461,
71.350,-4.438,8.739,
71.400,-3.993,8.027,
71.450,-3.613,6.618,
71.500,-3.319,4.828,
71.550,-3.126,2.896,
71.600,-3.032,0.979,
71.650,-3.032,-0.827,
71.700,-3.120,-2.498,
71.750,-3.286,-4.006,
71.800,-3.526,-5.294,
71.842,,,1.00
71.850,-3.826,-6.247,
71.900,-4.167,-6.713,
71.937,,,0.00
71.950,-4.519,-6.535,
72.000,-4.847,-5.618,
72.050,-5.107,-3.985,
72.100,-5.265,-1.822,
72.150,-5.297,0.545,
72.200,-5.204,2.759,
72.250,-5.005,4.498,
72.300,-4.730,5.555,
72.350,-4.422,5.843,
72.400,-4.120,5.409,
72.450,-3.861,4.388,
72.500,-3.668,2.932,
72.550,-3.558,1.194,
72.600,-3.544,-0.696,
72.650,-3.627,-2.608,
72.700,-3.808,-4.393,
72.750,-4.076,-5.864,
72.800,-4.412,-6.770,
72.850,-4.782,-6.859,
72.900,-5.133,-5.974,
72.900,,,1.00
72.950,-5.413,-4.147,
72.995,,,0.00
73.000,-5.573,-1.618,
73.050,-5.586,1.230,
73.100,-5.446,3.979,
73.150,-5.171,6.257,
73.200,-4.794,7.807,
73.250,-4.361,8.529,
73.300,-3.914,8.514,
73.350,-3.492,7.995,
73.400,-3.109,7.226,
73.450,-2.768,6.398,
73.500,-2.471,5.613,
73.550,-2.210,4.896,
73.600,-1.982,4.241,
73.650,-1.788,3.639,
73.700,-1.621,3.115,
73.750,-1.480,2.723,
73.800,-1.356,2.529,
73.850,-1.236,2.581,
73.900,-1.106,2.890,
73.950,-0.955,3.430,
73.959,,,1.00
74.000,-0.770,4.142,
74.050,-0.543,4.938,
74.053,,,0.00
74.100,-0.275,5.660,
74.150,0.031,6.100,
74.200,0.353,6.037,
74.250,0.658,5.335,
74.300,0.909,3.985,
74.350,1.076,2.105,
74.400,1.131,-0.089,
74.450,1.068,-2.356,
74.500,0.891,-4.456,
74.550,0.609,-6.189,
74.600,0.253,-7.409,
74.650,-0.151,-8.079,
74.700,-0.572,-8.294,
74.750,-0.990,-8.231,
74.800,-1.396,-8.116,
74.850,-1.795,-8.131,
74.900,-2.201,-8.378,
74.950,-2.625,-8.875,
75.000,-3.080,-9.550,
75.019,,,1.00
75.050,-3.578,-10.205,
75.100,-4.112,-10.482,
75.113,,,0.00
75.150,-4.654,-9.980,
75.200,-5.149,-8.419,
75.250,-5.535,-5.807,
75.300,-5.757,-2.461,
75.350,-5.788,1.121,
75.400,-5.634,4.414,
75.450,-5.322,6.985,
75.500,-4.899,8.529,
75.550,-4.428,8.954,
75.600,-3.969,8.399,
75.650,-3.566,7.152,
75.700,-3.242,5.524,
75.750,-3.010,3.733,
75.800,-2.868,1.927,
75.850,-2.820,0.188,
75.900,-2.854,-1.440,
75.950,-2.967,-2.937,
76.000,-3.153,-4.299,
76.050,-3.402,-5.477,
76.074,,,1.00
76.100,-3.709,-6.377,
76.150,-4.054,-6.870,
76.169,,,0.00
76.200,-4.414,-6.786,
76.250,-4.758,-5.995,
76.300,-5.041,-4.477,
76.350,-5.226,-2.398,
76.400,-5.289,-0.073,
76.450,-5.229,2.147,
76.500,-5.060,3.943,
76.550,-4.811,5.089,
76.600,-4.524,5.472,
76.650,-4.238,5.121,
76.700,-3.991,4.147,
76.750,-3.808,2.707,
76.800,-3.710,0.969,
76.850,-3.707,-0.901,
76.900,-3.801,-2.733,
76.950,-3.987,-4.372,
77.000,-4.251,-5.613,
77.050,-4.569,-6.210,
77.100,-4.902,-5.959,
77.130,,,1.00
77.150,-5.198,-4.796,
77.200,-5.410,-2.843,
77.225,,,0.00
77.250,-5.501,-0.382,
77.300,-5.452,2.225,
77.350,-5.270,4.608,
77.400,-4.973,6.461,
77.450,-4.598,7.597,
77.500,-4.186,7.985,
77.550,-3.778,7.755,
77.600,-3.398,7.116,
77.650,-3.060,6.273,
77.700,-2.769,5.356,
77.750,-2.524,4.430,
77.800,-2.326,3.498,
77.850,-2.174,2.566,
77.900,-2.070,1.660,
77.950,-2.011,0.827,
78.000,-1.992,0.136,
78.050,-2.004,-0.367,
78.100,-2.036,-0.665,
78.150,-2.077,-0.770,
78.185,,,1.00
78.200,-2.119,-0.691,
78.250,-2.152,-0.440,
78.278,,,0.00
78.300,-2.168,-0.031,
78.350,-2.160,0.524,
78.400,-2.121,1.220,
78.450,-2.042,2.037,
78.500,-1.920,2.943,
78.550,-1.750,3.906,
78.600,-1.530,4.906,
78.650,-1.260,5.890,
78.700,-0.938,6.754,
78.750,-0.575,7.309,
78.800,-0.188,7.304,
78.850,0.184,6.519,
78.900,0.495,4.890,
78.950,0.697,2.592,
79.000,0.765,-0.026,
79.050,0.691,-2.545,
79.100,0.493,-4.592,
79.150,0.206,-5.901,
79.200,-0.127,-6.356,
79.234,,,1.00
79.250,-0.459,-6.016,
79.300,-0.749,-5.058,
79.327,,,0.00
79.350,-0.977,-3.702,
79.400,-1.126,-2.142,
79.450,-1.192,-0.503,
79.500,-1.177,1.141,
79.550,-1.078,2.744,
79.600,-0.898,4.231,
79.650,-0.647,5.487,
79.700,-0.338,6.341,
79.750,0.008,6.571,
79.800,0.349,5.980,
79.850,0.638,4.498,
79.900,0.826,2.257,
79.950,0.880,-0.435,
80.000,0.784,-3.168,
80.050,0.550,-5.534,
80.100,0.206,-7.215,
80.150,-0.203,-8.048,
80.200,-0.628,-8.069,
80.250,-1.030,-7.477,
80.288,,,1.00
80.300,-1.387,-6.540,
80.350,-1.687,-5.487,
80.382,,,0.00
80.400,-1.934,-4.466,
80.450,-2.130,-3.550,
80.500,-2.284,-2.749,
80.550,-2.402,-2.068,
80.600,-2.487,-1.503,
80.650,-2.548,-1.068,
80.700,-2.589,-0.785,
80.750,-2.620,-0.686,
80.800,-2.650,-0.812,
80.850,-2.692,-1.194,
80.900,-2.760,-1.864,
80.950,-2.868,-2.833,
81.000,-3.033,-4.115,
81.050,-3.269,-5.671,
81.100,-3.594,-7.357,
81.150,-4.009,-8.875,
81.200,-4.500,-9.791,
81.250,-5.025,-9.666,
81.300,-5.515,-8.241,
81.350,-5.894,-5.597,
81.357,,,1.00
81.400,-6.104,-2.089,
81.450,-6.115,1.796,
81.454,,,0.00
81.500,-5.920,5.566,
81.550,-5.539,8.744,
81.600,-5.011,10.938,
81.650,-4.401,12.006,
81.700,-3.776,12.158,
81.750,-3.171,11.849,
81.800,-2.593,11.545,
81.850,-2.029,11.524,
81.900,-1.455,11.797,
81.950,-0.853,12.085,
82.000,-0.231,11.886,
82.050,0.372,10.697,
82.100,0.886,8.273,
82.150,1.239,4.770,
82.200,1.384,0.686,
82.250,1.305,-3.346,
82.300,1.026,-6.728,
82.350,0.594,-9.016,
82.400,0.077,-10.011,
82.414,,,1.00
82.450,-0.451,-9.812,
82.500,-0.933,-8.776,
82.509,,,0.00
82.550,-1.340,-7.330,
82.600,-1.667,-5.812,
82.650,-1.916,-4.419,
82.700,-2.100,-3.231,
82.750,-2.232,-2.278,
82.800,-2.320,-1.560,
82.850,-2.380,-1.079,
82.900,-2.421,-0.843,
82.950,-2.455,-0.859,
83.000,-2.498,-1.157,
83.050,-2.560,-1.765,
83.100,-2.663,-2.691,
83.150,-2.820,-3.937,
83.200,-3.046,-5.456,
83.250,-3.358,-7.121,
83.300,-3.760,-8.681,
83.350,-4.241,-9.749,
83.400,-4.767,-9.906,
83.450,-5.276,-8.828,
83.458,,,1.00
83.500,-5.697,-6.477,
83.550,-5.960,-3.142,
83.553,,,0.00
83.600,-6.027,0.696,
83.650,-5.889,4.503,
83.700,-5.559,7.786,
83.750,-5.077,10.121,
83.800,-4.503,11.315,
83.850,-3.908,11.498,
83.900,-3.333,11.064,
83.950,-2.798,10.456,
84.000,-2.295,9.990,
84.050,-1.810,9.781,
84.100,-1.324,9.744,
84.150,-0.834,9.650,
84.200,-0.347,9.189,
84.250,0.108,8.105,
84.300,0.490,6.294,
84.350,0.760,3.885,
84.400,0.889,1.204,
84.450,0.875,-1.351,
84.500,0.737,-3.424,
84.507,,,1.00
84.550,0.507,-4.786,
84.599,,,0.00
84.600,0.229,-5.330,
84.650,-0.053,-5.100,
84.700,-0.302,-4.241,
84.750,-0.492,-2.964,
84.800,-0.605,-1.482,
84.850,-0.639,0.016,
84.900,-0.598,1.377,
84.950,-0.493,2.503,
85.000,-0.338,3.283,
85.050,-0.149,3.613,
85.100,0.042,3.398,
85.150,0.210,2.613,
85.200,0.322,1.346,
85.250,0.355,-0.209,
85.300,0.302,-1.801,
85.350,0.168,-3.178,
85.400,-0.031,-4.136,
85.450,-0.265,-4.550,
85.500,-0.506,-4.398,
85.550,-0.723,-3.749,
85.554,,,1.00
85.600,-0.894,-2.707,
85.647,,,0.00
85.650,-1.002,-1.408,
85.700,-1.038,0.037,
85.750,-1.001,1.550,
85.800,-0.884,3.068,
85.850,-0.691,4.508,
85.900,-0.427,5.718,
85.950,-0.105,6.472,
86.000,0.245,6.524,
86.050,0.578,5.707,
86.100,0.847,4.016,
86.150,1.005,1.634,
86.200,1.023,-1.131,
86.250,0.892,-3.911,
86.300,0.620,-6.346,
86.350,0.234,-8.137,
86.400,-0.223,-9.116,
86.450,-0.705,-9.331,
86.500,-1.175,-9.027,
86.550,-1.613,-8.514,
86.600,-2.023,-8.048,
86.609,,,1.00
86.650,-2.411,-7.770,
86.700,-2.791,-7.718,
86.702,,,0.00
86.750,-3.176,-7.838,
86.800,-3.574,-7.990,
86.850,-3.980,-7.964,
86.900,-4.384,-7.540,
86.950,-4.755,-6.561,
87.000,-5.061,-5.000,
87.050,-5.272,-3.000,
87.100,-5.367,-0.838,
87.150,-5.349,1.173,
87.200,-5.235,2.754,
87.250,-5.052,3.712,
87.300,-4.838,3.969,
87.350,-4.632,3.560,
87.400,-4.464,2.644,
87.450,-4.357,1.440,
87.500,-4.320,0.199,
87.550,-4.345,-0.864,
87.600,-4.417,-1.607,
87.650,-4.519,-1.948,
87.665,,,1.00
87.700,-4.628,-1.848,
87.750,-4.719,-1.340,
87.761,,,0.00
87.800,-4.772,-0.524,
87.850,-4.777,0.461,
87.900,-4.727,1.466,
87.950,-4.626,2.351,
88.000,-4.483,2.985,
88.050,-4.315,3.278,
88.100,-4.142,3.194,
88.150,-3.984,2.749,
88.200,-3.856,1.984,
88.250,-3.776,0.942,
88.300,-3.754,-0.325,
88.350,-3.803,-1.759,
88.400,-3.927,-3.283,
88.450,-4.131,-4.754,
88.500,-4.411,-5.948,
88.550,-4.745,-6.561,
88.600,-5.097,-6.325,
88.650,-5.413,-5.131,
88.700,-5.641,-3.079,
88.734,,,1.00
88.750,-5.741,-0.445,
88.800,-5.693,2.403,
88.832,,,0.00
88.850,-5.495,5.084,
88.900,-5.166,7.252,
88.950,-4.742,8.671,
89.000,-4.269,9.289,
89.050,-3.790,9.268,
89.100,-3.332,8.896,
89.150,-2.900,8.456,
89.200,-2.491,8.152,
89.250,-2.094,8.079,
89.300,-1.692,8.226,
89.350,-1.275,8.472,
89.400,-0.842,8.613,
89.450,-0.402,8.378,
89.500,0.019,7.524,
89.550,0.377,5.943,
89.600,0.636,3.744,
89.650,0.763,1.236,
89.700,0.756,-1.204,
89.750,0.628,-3.215,
89.800,0.410,-4.555,
89.805,,,1.00
89.850,0.145,-5.110,
89.900,,,0.00
89.900,-0.127,-4.901,
89.950,-0.368,-4.068,
90.000,-0.548,-2.806,
90.050,-0.655,-1.319,
90.100,-0.682,0.220,
90.150,-0.630,1.681,
90.200,-0.507,2.943,
90.250,-0.325,3.880,
90.300,-0.104,4.351,
90.350,0.130,4.236,
90.400,0.342,3.471,
90.450,0.500,2.105,
90.500,0.569,0.304,
90.550,0.536,-1.676,
90.600,0.397,-3.534,
