"Time (s) Run #4","Angle, Ch P2 (rad) Run #4","Angular Velocity, Ch P2 (rad/s) Run #4","State Run #4"
19.200,-2.744,8.430,
19.220,-2.568,8.862,
19.240,-2.388,9.098,
19.260,-2.202,9.150,
19.280,-2.018,9.019,
19.300,-1.839,8.731,
19.320,-1.668,8.312,
19.340,-1.505,7.775,
19.360,-1.356,7.147,
19.380,-1.219,6.453,
19.400,-1.096,5.733,
19.420,-0.990,4.974,
19.440,-0.897,4.189,
19.460,-0.822,3.390,
19.480,-0.762,2.592,
19.500,-0.718,1.806,
19.520,-0.690,1.034,
19.540,-0.677,0.262,
19.560,-0.679,-0.497,
19.580,-0.697,-1.244,
19.600,-0.729,-1.963,
19.620,-0.776,-2.657,
19.640,-0.836,-3.338,
19.660,-0.909,-4.006,
19.680,-0.996,-4.660,
19.700,-1.096,-5.275,
19.720,-1.208,-5.838,
19.740,-1.330,-6.349,
19.760,-1.462,-6.820,
19.780,-1.604,-7.226,
19.783,,,1.00
19.800,-1.753,-7.527,
19.820,-1.907,-7.710,
19.840,-2.062,-7.762,
19.860,-2.220,-7.684,
19.862,,,0.00
19.880,-2.372,-7.461,
19.900,-2.520,-7.082,
19.920,-2.658,-6.545,
19.940,-2.783,-5.838,
19.960,-2.893,-5.000,
19.980,-2.985,-4.045,
20.000,-3.057,-2.998,
20.020,-3.105,-1.885,
20.040,-3.132,-0.746,
20.060,-3.135,0.406,
20.080,-3.116,1.545,
20.100,-3.072,2.631,
20.120,-3.010,3.652,
20.140,-2.926,4.581,
20.160,-2.824,5.406,
20.180,-2.708,6.087,
20.200,-2.579,6.610,
20.220,-2.441,6.990,
20.240,-2.298,7.226,
20.260,-2.150,7.330,
20.280,-2.003,7.304,
20.300,-1.857,7.134,
20.320,-1.715,6.833,
20.340,-1.582,6.427,
20.360,-1.458,5.943,
20.380,-1.343,5.393,
20.400,-1.241,4.791,
20.420,-1.151,4.150,
20.440,-1.074,3.469,
20.460,-1.012,2.749,
20.480,-0.964,2.003,
20.500,-0.931,1.244,
20.520,-0.914,0.484,
20.540,-0.913,-0.288,
20.560,-0.925,-1.073,
20.580,-0.955,-1.872,
20.600,-1.001,-2.670,
20.620,-1.062,-3.456,
20.640,-1.139,-4.241,
20.660,-1.232,-5.027,
20.680,-1.340,-5.786,
20.700,-1.464,-6.480,
20.720,-1.601,-7.095,
20.740,-1.748,-7.631,
20.760,-1.907,-8.063,
20.780,-2.073,-8.364,
20.800,-2.243,-8.495,
20.820,-2.416,-8.456,
20.840,-2.584,-8.234,
20.844,,,1.00
20.860,-2.747,-7.815,
20.880,-2.900,-7.199,
20.900,-3.038,-6.388,
20.920,-3.157,-5.419,
20.924,,,0.00
20.940,-3.256,-4.320,
20.960,-3.332,-3.102,
20.980,-3.382,-1.793,
21.000,-3.404,-0.445,
21.020,-3.399,0.916,
21.040,-3.368,2.265,
21.060,-3.308,3.574,
21.080,-3.223,4.804,
21.100,-3.115,5.930,
21.120,-2.985,6.938,
21.140,-2.835,7.815,
21.160,-2.670,8.535,
21.180,-2.491,9.071,
21.200,-2.304,9.412,
21.220,-2.113,9.582,
21.240,-1.920,9.621,
21.260,-1.726,9.543,
21.280,-1.536,9.346,
21.300,-1.351,9.045,
21.320,-1.173,8.692,
21.340,-1.004,8.312,
21.360,-0.840,7.919,
21.380,-0.686,7.514,
21.400,-0.540,7.108,
21.420,-0.402,6.715,
21.440,-0.272,6.336,
21.460,-0.149,5.982,
21.480,-0.033,5.655,
21.500,0.077,5.341,
21.520,0.181,5.027,
21.540,0.278,4.725,
21.560,0.369,4.451,
21.580,0.456,4.189,
21.600,0.537,3.927,
21.620,0.613,3.678,
21.640,0.683,3.469,
21.660,0.751,3.286,
21.680,0.815,3.102,
21.700,0.875,2.932,
21.720,0.931,2.814,
21.740,0.986,2.749,
21.760,1.041,2.710,
21.780,1.095,2.697,
21.800,1.148,2.723,
21.820,1.203,2.788,
21.840,1.260,2.906,
21.860,1.318,3.063,
21.880,1.382,3.259,
21.900,1.448,3.482,
21.906,,,1.00
21.920,1.521,3.731,
21.940,1.598,4.019,
21.960,1.681,4.320,
21.980,1.770,4.621,
21.985,,,0.00
22.000,1.866,4.909,
22.020,1.967,5.197,
22.040,2.073,5.459,
22.060,2.187,5.681,
22.080,2.301,5.838,
22.100,2.421,5.930,
22.120,2.540,5.943,
22.140,2.659,5.851,
22.160,2.776,5.668,
22.180,2.887,5.380,
22.200,2.992,4.987,
22.220,3.088,4.477,
22.240,3.173,3.862,
22.260,3.244,3.168,
22.280,3.300,2.409,
22.300,3.341,1.597,
22.320,3.365,0.746,
22.340,3.371,-0.131,
22.360,3.360,-1.021,
22.380,3.330,-1.898,
22.400,3.283,-2.749,
22.420,3.220,-3.574,
22.440,3.140,-4.359,
22.460,3.044,-5.079,
22.480,2.936,-5.720,
22.500,2.815,-6.296,
22.520,2.683,-6.781,
22.540,2.542,-7.173,
22.560,2.395,-7.474,
22.580,2.242,-7.697,
22.600,2.086,-7.841,
22.620,1.927,-7.919,
22.640,1.769,-7.946,
22.660,1.608,-7.919,
22.680,1.451,-7.880,
22.700,1.294,-7.841,
22.720,1.137,-7.802,
22.740,0.982,-7.749,
22.760,0.828,-7.723,
22.780,0.674,-7.749,
22.800,0.518,-7.815,
22.820,0.361,-7.919,
22.840,0.203,-8.063,
22.860,0.039,-8.247,
22.880,-0.127,-8.469,
22.900,-0.298,-8.731,
22.920,-0.476,-9.045,
22.940,-0.660,-9.386,
22.960,-0.851,-9.739,
22.968,,,1.00
22.980,-1.049,-10.092,
23.000,-1.255,-10.433,
23.020,-1.467,-10.721,
23.040,-1.685,-10.930,
23.048,,,0.00
23.060,-1.905,-11.022,
23.080,-2.128,-10.956,
23.100,-2.347,-10.695,
23.120,-2.559,-10.223,
23.140,-2.758,-9.556,
23.160,-2.944,-8.679,
23.180,-3.109,-7.605,
23.200,-3.250,-6.349,
23.220,-3.365,-4.961,
23.240,-3.449,-3.482,
23.260,-3.504,-1.950,
23.280,-3.528,-0.406,
23.300,-3.520,1.139,
23.320,-3.482,2.644,
23.340,-3.413,4.071,
23.360,-3.318,5.380,
23.380,-3.197,6.545,
23.400,-3.054,7.553,
23.420,-2.892,8.378,
23.440,-2.716,9.006,
23.460,-2.529,9.425,
23.480,-2.336,9.634,
23.500,-2.141,9.634,
23.520,-1.948,9.464,
23.540,-1.761,9.150,
23.560,-1.580,8.705,
23.580,-1.411,8.142,
23.600,-1.253,7.501,
23.620,-1.111,6.833,
23.640,-0.980,6.139,
23.660,-0.864,5.406,
23.680,-0.763,4.647,
23.700,-0.679,3.901,
23.720,-0.608,3.155,
23.740,-0.551,2.409,
23.760,-0.512,1.662,
23.780,-0.485,0.942,
23.800,-0.474,0.236,
23.820,-0.476,-0.458,
23.840,-0.493,-1.126,
23.860,-0.522,-1.767,
23.880,-0.564,-2.382,
23.900,-0.617,-2.998,
23.920,-0.683,-3.600,
23.940,-0.762,-4.176,
23.960,-0.851,-4.712,
23.980,-0.950,-5.223,
24.000,-1.060,-5.720,
24.020,-1.180,-6.192,
24.029,,,1.00
24.040,-1.308,-6.610,
24.060,-1.445,-6.964,
24.080,-1.588,-7.239,
24.100,-1.736,-7.435,
24.108,,,0.00
24.120,-1.887,-7.540,
24.140,-2.039,-7.527,
24.160,-2.190,-7.383,
24.180,-2.336,-7.108,
24.200,-2.476,-6.689,
24.220,-2.606,-6.126,
24.240,-2.722,-5.419,
24.260,-2.824,-4.595,
24.280,-2.908,-3.691,
24.300,-2.972,-2.710,
24.320,-3.018,-1.662,
24.340,-3.039,-0.589,
24.360,-3.039,0.471,
24.380,-3.021,1.492,
24.400,-2.980,2.461,
24.420,-2.920,3.351,
24.440,-2.845,4.136,
24.460,-2.754,4.817,
24.480,-2.650,5.380,
24.500,-2.537,5.799,
24.520,-2.416,6.074,
24.540,-2.292,6.205,
24.560,-2.166,6.205,
24.580,-2.042,6.087,
24.600,-1.921,5.851,
24.620,-1.806,5.511,
24.640,-1.700,5.066,
24.660,-1.602,4.529,
24.680,-1.517,3.914,
24.700,-1.445,3.233,
24.720,-1.387,2.500,
24.740,-1.345,1.728,
24.760,-1.318,0.929,
24.780,-1.307,0.118,
24.800,-1.313,-0.694,
24.820,-1.335,-1.505,
24.840,-1.373,-2.317,
24.860,-1.428,-3.115,
24.880,-1.499,-3.875,
24.900,-1.583,-4.595,
24.920,-1.682,-5.262,
24.940,-1.795,-5.864,
24.960,-1.918,-6.375,
24.980,-2.051,-6.768,
25.000,-2.191,-7.042,
25.020,-2.334,-7.160,
25.040,-2.480,-7.121,
25.060,-2.622,-6.898,
25.080,-2.758,-6.493,
25.091,,,1.00
25.100,-2.884,-5.930,
25.120,-2.997,-5.210,
25.140,-3.094,-4.359,
25.160,-3.173,-3.377,
25.170,,,0.00
25.180,-3.231,-2.278,
25.200,-3.266,-1.113,
25.220,-3.275,0.065,
25.240,-3.263,1.244,
25.260,-3.226,2.409,
25.280,-3.165,3.534,
25.300,-3.083,4.595,
25.320,-2.981,5.576,
25.340,-2.859,6.453,
25.360,-2.721,7.186,
25.380,-2.570,7.775,
25.400,-2.408,8.234,
25.420,-2.238,8.548,
25.440,-2.064,8.705,
25.460,-1.888,8.731,
25.480,-1.714,8.652,
25.500,-1.541,8.482,
25.520,-1.373,8.234,
25.540,-1.211,7.919,
25.560,-1.056,7.579,
25.580,-0.908,7.226,
25.600,-0.767,6.859,
25.620,-0.633,6.493,
25.640,-0.507,6.126,
25.660,-0.388,5.760,
25.680,-0.276,5.406,
25.700,-0.173,5.079,
25.720,-0.074,4.765,
25.740,0.019,4.451,
25.760,0.104,4.123,
25.780,0.184,3.809,
25.800,0.256,3.508,
25.820,0.324,3.194,
25.840,0.385,2.880,
25.860,0.438,2.566,
25.880,0.487,2.278,
25.900,0.529,2.016,
25.920,0.567,1.767,
25.940,0.600,1.532,
25.960,0.628,1.322,
25.980,0.652,1.152,
26.000,0.674,1.034,
26.020,0.693,0.956,
26.040,0.712,0.903,
26.060,0.729,0.890,
26.080,0.746,0.929,
26.100,0.765,1.021,
26.120,0.787,1.152,
26.140,0.811,1.322,
26.155,,,1.00
26.160,0.839,1.532,
26.180,0.872,1.780,
26.200,0.909,2.068,
26.220,0.953,2.395,
26.233,,,0.00
26.240,1.005,2.762,
26.260,1.063,3.168,
26.280,1.131,3.613,
26.300,1.208,4.097,
26.320,1.294,4.608,
26.340,1.392,5.131,
26.360,1.500,5.655,
26.380,1.618,6.165,
26.400,1.747,6.650,
26.420,1.885,7.095,
26.440,2.031,7.487,
26.460,2.185,7.802,
26.480,2.345,8.011,
26.500,2.507,8.077,
26.520,2.670,7.985,
26.540,2.829,7.723,
26.560,2.981,7.291,
26.580,3.123,6.702,
26.600,3.252,5.956,
26.620,3.363,5.053,
26.640,3.456,4.019,
26.660,3.525,2.880,
26.680,3.572,1.662,
26.700,3.592,0.393,
26.720,3.588,-0.903,
26.740,3.556,-2.199,
26.760,3.500,-3.482,
26.780,3.416,-4.725,
26.800,3.310,-5.904,
26.820,3.179,-6.990,
26.840,3.028,-7.972,
26.860,2.859,-8.823,
26.880,2.673,-9.530,
26.900,2.476,-10.079,
26.920,2.268,-10.485,
26.940,2.055,-10.760,
26.960,1.836,-10.904,
26.980,1.616,-10.943,
27.000,1.398,-10.917,
27.020,1.180,-10.852,
27.040,0.963,-10.773,
27.060,0.749,-10.708,
27.080,0.536,-10.695,
27.100,0.322,-10.734,
27.120,0.107,-10.839,
27.140,-0.110,-11.009,
27.160,-0.333,-11.244,
27.180,-0.559,-11.532,
27.200,-0.793,-11.860,
27.216,,,1.00
27.220,-1.034,-12.213,
27.240,-1.282,-12.553,
27.260,-1.536,-12.841,
27.280,-1.797,-13.025,
27.296,,,0.00
27.300,-2.059,-13.051,
27.320,-2.322,-12.854,
27.340,-2.578,-12.422,
27.360,-2.821,-11.729,
27.380,-3.050,-10.786,
27.400,-3.256,-9.595,
27.420,-3.437,-8.181,
27.440,-3.586,-6.610,
27.460,-3.702,-4.909,
27.480,-3.784,-3.115,
27.500,-3.828,-1.270,
27.520,-3.834,0.576,
27.540,-3.804,2.369,
27.560,-3.738,4.097,
27.580,-3.640,5.747,
27.600,-3.508,7.265,
27.620,-3.346,8.613,
27.640,-3.160,9.752,
27.660,-2.953,10.668,
27.680,-2.730,11.349,
27.700,-2.496,11.768,
27.720,-2.256,11.938,
27.740,-2.015,11.886,
27.760,-1.778,11.650,
27.780,-1.547,11.257,
27.800,-1.326,10.747,
27.820,-1.117,10.158,
27.840,-0.919,9.543,
27.860,-0.735,8.927,
27.880,-0.562,8.312,
27.900,-0.402,7.710,
27.920,-0.254,7.134,
27.940,-0.118,6.597,
27.960,0.009,6.100,
27.980,0.126,5.629,
28.000,0.234,5.197,
28.020,0.333,4.804,
28.040,0.426,4.451,
28.060,0.511,4.150,
28.080,0.591,3.888,
28.100,0.666,3.678,
28.120,0.737,3.508,
28.140,0.806,3.390,
28.160,0.872,3.325,
28.180,0.938,3.312,
28.200,1.004,3.351,
28.220,1.071,3.443,
28.240,1.140,3.600,
28.260,1.214,3.809,
28.280,,,1.00
28.280,1.293,4.058,
28.300,1.376,4.333,
28.320,1.466,4.634,
28.340,1.561,4.961,
28.359,,,0.00
28.360,1.663,5.301,
28.380,1.773,5.642,
28.400,1.890,5.969,
28.420,2.012,6.270,
28.440,2.141,6.532,
28.460,2.275,6.728,
28.480,2.411,6.833,
28.500,2.549,6.833,
28.520,2.686,6.728,
28.540,2.820,6.506,
28.560,2.948,6.165,
28.580,3.068,5.694,
28.600,3.178,5.105,
28.620,3.274,4.398,
28.640,3.355,3.587,
28.660,3.418,2.710,
28.680,3.464,1.767,
28.700,3.490,0.772,
28.720,3.495,-0.262,
28.740,3.479,-1.283,
28.760,3.443,-2.278,
28.780,3.388,-3.246,
28.800,3.313,-4.176,
28.820,3.220,-5.040,
28.840,3.110,-5.825,
28.860,2.986,-6.532,
28.880,2.848,-7.134,
28.900,2.699,-7.631,
28.920,2.542,-8.024,
28.940,2.377,-8.325,
28.960,2.207,-8.535,
28.980,2.034,-8.652,
29.000,1.860,-8.692,
29.020,1.685,-8.679,
29.040,1.513,-8.639,
29.060,1.340,-8.574,
29.080,1.169,-8.508,
29.100,1.001,-8.456,
29.120,0.831,-8.430,
29.140,0.663,-8.443,
29.160,0.495,-8.508,
29.180,0.324,-8.652,
29.200,0.149,-8.849,
29.220,-0.030,-9.084,
29.240,-0.214,-9.386,
29.260,-0.404,-9.752,
29.280,-0.603,-10.171,
29.300,-0.811,-10.616,
29.320,-1.027,-11.061,
29.340,-1.253,-11.480,
29.350,,,1.00
29.360,-1.488,-11.833,
29.380,-1.728,-12.095,
29.400,-1.973,-12.226,
29.420,-2.220,-12.174,
29.430,,,0.00
29.440,-2.463,-11.886,
29.460,-2.699,-11.349,
29.480,-2.920,-10.577,
29.500,-3.124,-9.582,
29.520,-3.307,-8.364,
29.540,-3.462,-6.938,
29.560,-3.586,-5.354,
29.580,-3.677,-3.665,
29.600,-3.734,-1.924,
29.620,-3.754,-0.157,
29.640,-3.740,1.597,
29.660,-3.690,3.312,
29.680,-3.607,4.948,
29.700,-3.490,6.466,
29.720,-3.346,7.841,
29.740,-3.175,9.032,
29.760,-2.981,10.014,
29.780,-2.771,10.747,
29.800,-2.548,11.244,
29.820,-2.318,11.519,
29.840,-2.084,11.585,
29.860,-1.852,11.454,
29.880,-1.624,11.153,
29.900,-1.404,10.721,
29.920,-1.194,10.210,
29.940,-0.996,9.660,
29.960,-0.807,9.098,
29.980,-0.631,8.535,
30.000,-0.467,7.972,
30.020,-0.313,7.422,
30.040,-0.170,6.885,
30.060,-0.038,6.388,
30.080,0.085,5.943,
30.100,0.199,5.537,
30.120,0.306,5.157,
30.140,0.405,4.817,
30.160,0.498,4.516,
30.180,0.586,4.241,
30.200,0.668,4.006,
30.220,0.745,3.822,
30.240,0.820,3.691,
30.260,0.892,3.587,
30.280,0.963,3.521,
30.300,1.032,3.508,
30.320,1.103,3.547,
30.340,1.173,3.639,
30.360,1.247,3.770,
30.380,1.324,3.940,
30.400,1.404,4.136,
30.414,,,1.00
30.420,1.489,4.372,
30.440,1.579,4.634,
30.460,1.674,4.922,
30.480,1.775,5.210,
30.492,,,0.00
30.500,1.883,5.485,
30.520,1.995,5.747,
30.540,2.113,5.969,
30.560,2.235,6.152,
30.580,2.359,6.270,
30.600,2.487,6.309,
30.620,2.614,6.244,
30.640,2.738,6.061,
30.660,2.857,5.786,
30.680,2.970,5.419,
30.700,3.076,4.948,
30.720,3.170,4.372,
30.740,3.252,3.691,
30.760,3.319,2.932,
30.780,3.369,2.107,
30.800,3.404,1.244,
30.820,3.420,0.353,
30.840,3.418,-0.563,
30.860,3.398,-1.479,
30.880,3.358,-2.382,
30.900,3.302,-3.246,
30.920,3.228,-4.071,
30.940,3.138,-4.843,
30.960,3.033,-5.550,
30.980,2.915,-6.178,
31.000,2.785,-6.702,
31.020,2.645,-7.134,
31.040,2.499,-7.474,
31.060,2.345,-7.736,
31.080,2.188,-7.919,
31.100,2.028,-8.011,
31.120,1.866,-8.037,
31.140,1.706,-8.011,
31.160,1.546,-7.972,
31.180,1.387,-7.919,
31.200,1.228,-7.854,
31.220,1.073,-7.789,
31.240,0.917,-7.749,
31.260,0.763,-7.749,
31.280,0.608,-7.789,
31.300,0.452,-7.867,
31.320,0.294,-7.972,
31.340,0.134,-8.129,
31.360,-0.030,-8.338,
31.380,-0.199,-8.613,
31.400,-0.374,-8.940,
31.420,-0.556,-9.294,
31.440,-0.746,-9.673,
31.460,-0.942,-10.066,
31.472,,,1.00
31.480,-1.148,-10.459,
31.500,-1.362,-10.812,
31.520,-1.582,-11.087,
31.540,-1.806,-11.257,
31.551,,,0.00
31.560,-2.034,-11.284,
31.580,-2.260,-11.126,
31.600,-2.482,-10.773,
31.620,-2.694,-10.197,
31.640,-2.893,-9.399,
31.660,-3.072,-8.391,
31.680,-3.231,-7.199,
31.700,-3.363,-5.851,
31.720,-3.467,-4.359,
31.740,-3.539,-2.788,
31.760,-3.578,-1.178,
31.780,-3.586,0.445,
31.800,-3.561,2.042,
31.820,-3.503,3.560,
31.840,-3.416,4.974,
31.860,-3.303,6.283,
31.880,-3.164,7.448,
31.900,-3.002,8.417,
31.920,-2.824,9.176,
31.940,-2.633,9.739,
31.960,-2.432,10.092,
31.980,-2.226,10.210,
32.000,-2.020,10.119,
32.020,-1.819,9.870,
32.040,-1.624,9.490,
32.060,-1.437,9.006,
32.080,-1.263,8.430,
32.100,-1.100,7.789,
32.120,-0.950,7.108,
32.140,-0.815,6.414,
32.160,-0.694,5.720,
32.180,-0.586,5.027,
32.200,-0.493,4.320,
32.220,-0.413,3.613,
32.240,-0.349,2.932,
32.260,-0.297,2.265,
32.280,-0.258,1.623,
32.300,-0.232,1.008,
32.320,-0.218,0.419,
32.340,-0.215,-0.144,
32.360,-0.225,-0.681,
32.380,-0.243,-1.191,
32.400,-0.272,-1.676,
32.420,-0.311,-2.134,
32.440,-0.358,-2.553,
32.460,-0.413,-2.945,
32.480,-0.476,-3.338,
32.500,-0.547,-3.718,
32.520,-0.625,-4.071,
32.530,,,1.00
32.540,-0.710,-4.411,
32.560,-0.801,-4.739,
32.580,-0.900,-5.053,
32.600,-1.004,-5.341,
32.609,,,0.00
32.620,-1.114,-5.603,
32.640,-1.228,-5.838,
32.660,-1.348,-6.034,
32.680,-1.470,-6.205,
32.700,-1.596,-6.322,
32.720,-1.725,-6.362,
32.740,-1.852,-6.322,
32.760,-1.978,-6.205,
32.780,-2.102,-6.021,
32.800,-2.220,-5.747,
32.820,-2.333,-5.367,
32.840,-2.436,-4.896,
32.860,-2.529,-4.346,
32.880,-2.611,-3.744,
32.900,-2.680,-3.089,
32.920,-2.735,-2.382,
32.940,-2.776,-1.636,
32.960,-2.801,-0.890,
32.980,-2.810,-0.170,
33.000,-2.807,0.497,
33.020,-2.790,1.126,
33.040,-2.761,1.702,
33.060,-2.721,2.199,
33.080,-2.672,2.605,
33.100,-2.615,2.906,
33.120,-2.554,3.115,
33.140,-2.490,3.233,
33.160,-2.424,3.259,
33.180,-2.358,3.181,
33.200,-2.295,2.998,
33.220,-2.237,2.736,
33.240,-2.185,2.395,
33.260,-2.139,1.990,
33.280,-2.105,1.518,
33.300,-2.078,1.008,
33.320,-2.064,0.484,
33.340,-2.059,-0.039,
33.360,-2.066,-0.550,
33.380,-2.081,-1.060,
33.400,-2.108,-1.532,
33.420,-2.144,-1.950,
33.440,-2.187,-2.304,
33.460,-2.237,-2.592,
33.480,-2.292,-2.801,
33.500,-2.350,-2.932,
33.520,-2.410,-2.985,
33.540,-2.471,-2.932,
33.560,-2.529,-2.775,
33.580,-2.582,-2.526,
33.587,,,1.00
33.600,-2.631,-2.199,
33.620,-2.672,-1.806,
33.640,-2.703,-1.335,
33.660,-2.727,-0.812,
33.666,,,0.00
33.680,-2.736,-0.249,
33.700,-2.736,0.353,
33.720,-2.724,0.956,
33.740,-2.697,1.571,
33.760,-2.661,2.160,
33.780,-2.611,2.723,
33.800,-2.551,3.246,
33.820,-2.480,3.718,
33.840,-2.402,4.136,
33.860,-2.314,4.490,
33.880,-2.221,4.778,
33.900,-2.122,4.974,
33.920,-2.020,5.092,
33.940,-1.918,5.118,
33.960,-1.814,5.079,
33.980,-1.714,4.974,
34.000,-1.615,4.804,
34.020,-1.521,4.581,
34.040,-1.431,4.294,
34.060,-1.348,3.953,
34.080,-1.272,3.574,
34.100,-1.205,3.168,
34.120,-1.145,2.736,
34.140,-1.095,2.278,
34.160,-1.054,1.793,
34.180,-1.023,1.270,
34.200,-1.002,0.707,
34.220,-0.994,0.118,
34.240,-0.997,-0.497,
34.260,-1.013,-1.139,
34.280,-1.043,-1.820,
34.300,-1.085,-2.526,
34.320,-1.144,-3.259,
34.340,-1.216,-4.019,
34.360,-1.304,-4.791,
34.380,-1.407,-5.576,
34.400,-1.527,-6.349,
34.420,-1.662,-7.069,
34.440,-1.811,-7.710,
34.460,-1.971,-8.247,
34.480,-2.143,-8.666,
34.500,-2.320,-8.940,
34.520,-2.502,-9.032,
34.540,-2.684,-8.927,
34.560,-2.862,-8.600,
34.580,-3.032,-8.050,
34.600,-3.187,-7.278,
34.620,-3.325,-6.322,
34.640,-3.442,-5.210,
34.644,,,1.00
34.660,-3.536,-3.953,
34.680,-3.602,-2.592,
34.700,-3.640,-1.152,
34.720,-3.649,0.327,
34.724,,,0.00
34.740,-3.627,1.820,
34.760,-3.575,3.286,
34.780,-3.495,4.686,
34.800,-3.387,6.021,
34.820,-3.253,7.265,
34.840,-3.094,8.364,
34.860,-2.915,9.294,
34.880,-2.721,10.040,
34.900,-2.512,10.616,
34.920,-2.293,10.996,
34.940,-2.069,11.179,
34.960,-1.844,11.218,
34.980,-1.619,11.140,
35.000,-1.396,10.956,
35.020,-1.180,10.708,
35.040,-0.969,10.446,
35.060,-0.762,10.197,
35.080,-0.561,9.948,
35.100,-0.364,9.739,
35.120,-0.173,9.595,
35.140,0.019,9.503,
35.160,0.207,9.464,
35.180,0.396,9.490,
35.200,0.586,9.582,
35.220,0.779,9.700,
35.240,0.974,9.817,
35.260,1.172,9.935,
35.280,1.371,10.040,
35.300,1.574,10.092,
35.320,1.777,10.066,
35.340,1.978,9.922,
35.360,2.176,9.660,
35.380,2.366,9.242,
35.400,2.548,8.652,
35.420,2.714,7.893,
35.440,2.865,6.964,
35.460,2.996,5.904,
35.480,3.102,4.725,
35.500,3.186,3.469,
35.520,3.242,2.160,
35.540,3.272,0.825,
35.560,3.275,-0.471,
35.580,3.252,-1.702,
35.600,3.206,-2.841,
35.620,3.137,-3.888,
35.640,3.049,-4.817,
35.660,2.942,-5.576,
35.680,2.823,-6.178,
35.700,,,1.00
35.700,2.694,-6.624,
35.720,2.556,-6.912,
35.740,2.414,-7.029,
35.760,2.273,-6.990,
35.777,,,0.00
35.780,2.133,-6.820,
35.800,1.998,-6.519,
35.820,1.871,-6.113,
35.840,1.753,-5.616,
35.860,1.645,-5.040,
35.880,1.550,-4.411,
35.900,1.469,-3.757,
35.920,1.400,-3.089,
35.940,1.345,-2.395,
35.960,1.304,-1.689,
35.980,1.277,-0.995,
36.000,1.264,-0.314,
36.020,1.264,0.340,
36.040,1.279,0.969,
36.060,1.304,1.584,
36.080,1.341,2.186,
36.100,1.392,2.762,
36.120,1.453,3.299,
36.140,1.524,3.796,
36.160,1.605,4.254,
36.180,1.695,4.647,
36.200,1.792,4.974,
36.220,1.894,5.236,
36.240,2.003,5.419,
36.260,2.113,5.511,
36.280,2.224,5.485,
36.300,2.334,5.341,
36.320,2.439,5.066,
36.340,2.538,4.673,
36.360,2.628,4.163,
36.380,2.706,3.534,
36.400,2.771,2.801,
36.420,2.820,1.990,
36.440,2.851,1.126,
36.460,2.865,0.223,
36.480,2.860,-0.694,
36.500,2.837,-1.597,
36.520,2.796,-2.461,
36.540,2.738,-3.259,
36.560,2.664,-3.979,
36.580,2.578,-4.608,
36.600,2.479,-5.144,
36.620,2.370,-5.576,
36.640,2.254,-5.877,
36.660,2.133,-6.034,
36.680,2.011,-6.061,
36.700,1.890,-5.995,
36.720,1.770,-5.838,
36.740,1.654,-5.589,
36.759,,,1.00
36.760,1.546,-5.249,
36.780,1.444,-4.843,
36.800,1.351,-4.398,
36.820,1.268,-3.914,
36.838,,,0.00
36.840,1.194,-3.390,
36.860,1.131,-2.827,
36.880,1.081,-2.251,
36.900,1.041,-1.676,
36.920,1.013,-1.086,
36.940,0.997,-0.484,
36.960,0.994,0.118,
36.980,1.002,0.720,
37.000,1.023,1.322,
37.020,1.056,1.924,
37.040,1.100,2.526,
37.060,1.156,3.142,
37.080,1.225,3.757,
37.100,1.307,4.359,
37.120,1.400,4.948,
37.140,1.505,5.511,
37.160,1.621,6.021,
37.180,1.747,6.466,
37.200,1.880,6.846,
37.220,2.022,7.147,
37.240,2.168,7.343,
37.260,2.317,7.409,
37.280,2.466,7.330,
37.300,2.612,7.082,
37.320,2.752,6.663,
37.340,2.881,6.074,
37.360,2.997,5.315,
37.380,3.096,4.411,
37.400,3.175,3.390,
37.420,3.233,2.278,
37.440,3.267,1.086,
37.460,3.277,-0.157,
37.480,3.261,-1.401,
37.500,3.220,-2.631,
37.520,3.156,-3.835,
37.540,3.066,-4.974,
37.560,2.955,-6.008,
37.580,2.824,-6.925,
37.600,2.677,-7.710,
37.620,2.513,-8.338,
37.640,2.340,-8.796,
37.660,2.160,-9.098,
37.680,1.974,-9.255,
37.700,1.788,-9.268,
37.720,1.602,-9.163,
37.740,1.420,-8.967,
37.760,1.243,-8.705,
37.780,1.071,-8.391,
37.800,0.906,-8.050,
37.819,,,1.00
37.820,0.749,-7.710,
37.840,0.598,-7.383,
37.860,0.454,-7.082,
37.880,0.316,-6.807,
37.898,,,0.00
37.900,0.182,-6.571,
37.920,0.053,-6.375,
37.940,-0.072,-6.205,
37.960,-0.195,-6.061,
37.980,-0.314,-5.956,
38.000,-0.432,-5.904,
38.020,-0.550,-5.890,
38.040,-0.668,-5.890,
38.060,-0.785,-5.904,
38.080,-0.903,-5.930,
38.100,-1.023,-5.982,
38.120,-1.142,-6.061,
38.140,-1.264,-6.152,
38.160,-1.389,-6.231,
38.180,-1.514,-6.296,
38.200,-1.640,-6.349,
38.220,-1.769,-6.375,
38.240,-1.896,-6.349,
38.260,-2.023,-6.270,
38.280,-2.147,-6.152,
38.300,-2.270,-5.982,
38.320,-2.388,-5.733,
38.340,-2.501,-5.406,
38.360,-2.604,-5.027,
38.380,-2.702,-4.608,
38.400,-2.790,-4.136,
38.420,-2.868,-3.600,
38.440,-2.934,-3.037,
38.460,-2.989,-2.474,
38.480,-3.033,-1.911,
38.500,-3.066,-1.335,
