Time (s) Auto,Angle (rad) Minus pi/2,Angular Velocity (rad/s) Minus pi/2
1524.8,0.809,-0.314
1524.82,0.798,-0.759
1524.84,0.778,-1.165
1524.86,0.751,-1.532
1524.88,0.716,-1.859
1524.9,0.675,-2.147
1524.92,0.63,-2.395
1524.94,0.58,-2.605
1524.96,0.525,-2.775
1524.98,0.468,-2.893
1525,0.408,-2.971
1525.02,0.349,-3.011
1525.04,0.287,-2.998
1525.06,0.228,-2.958
1525.08,0.17,-2.88
1525.1,0.112,-2.749
1525.12,0.058,-2.579
1525.14,0.009,-2.382
1525.16,-0.038,-2.186
1525.18,-0.079,-1.963
1525.2,-0.116,-1.728
1525.22,-0.148,-1.492
1525.24,-0.176,-1.27
1525.26,-0.198,-1.073
1525.28,-0.218,-0.903
1525.3,-0.234,-0.759
1525.32,-0.248,-0.628
1525.34,-0.259,-0.537
1525.36,-0.269,-0.471
1525.38,-0.278,-0.432
1525.4,-0.286,-0.419
1525.42,-0.294,-0.432
1525.44,-0.303,-0.471
1525.46,-0.313,-0.511
1525.48,-0.324,-0.55
1525.5,-0.335,-0.589
1525.52,-0.347,-0.615
1525.54,-0.36,-0.615
1525.56,-0.372,-0.576
1525.58,-0.383,-0.524
1525.6,-0.393,-0.458
1525.62,-0.402,-0.353
1525.64,-0.408,-0.209
1525.66,-0.41,-0.039
1525.68,-0.41,0.131
1525.7,-0.405,0.327
1525.72,-0.397,0.576
1525.74,-0.383,0.851
1525.76,-0.363,1.126
1525.78,-0.338,1.401
1525.8,-0.308,1.689
1525.82,-0.27,1.99
1525.84,-0.228,2.278
1525.86,-0.179,2.539
1525.88,-0.126,2.788
1525.9,-0.068,3.011
1525.92,-0.005,3.207
1525.94,0.061,3.364
1525.96,0.13,3.469
1525.98,0.201,3.521
1526,0.272,3.508
1526.02,0.342,3.443
1526.04,0.41,3.338
1526.06,0.476,3.194
1526.08,0.539,2.998
1526.1,0.597,2.736
1526.12,0.649,2.435
1526.14,0.694,2.107
1526.16,0.734,1.754
1526.18,0.765,1.361
1526.2,0.789,0.929
1526.22,0.803,0.471
1526.24,0.807,-0.013
1526.26,0.803,-0.497
1526.28,0.787,-0.995
1526.3,0.763,-1.505
1526.32,0.727,-2.029
1526.34,0.682,-2.566
1526.36,0.625,-3.089
1526.38,0.558,-3.613
1526.4,0.481,-4.123
1526.42,0.393,-4.608
1526.44,0.295,-5.04
1526.46,0.19,-5.406
1526.48,0.079,-5.72
1526.5,-0.039,-5.982
1526.52,-0.162,-6.152
1526.54,-0.287,-6.205
1526.56,-0.412,-6.139
1526.58,-0.534,-5.969
1526.6,-0.652,-5.681
1526.62,-0.763,-5.262
1526.64,-0.864,-4.739
1526.66,-0.953,-4.136
1526.68,-1.03,-3.469
1526.7,-1.093,-2.71
1526.72,-1.14,-1.885
1526.74,-1.169,-1.008
1526.76,-1.181,-0.105
1526.78,-1.173,0.812
1526.8,-1.148,1.741
1526.82,-1.104,2.657
1526.84,-1.041,3.547
1526.86,-0.961,4.385
1526.88,-0.866,5.184
1526.9,-0.754,5.917
1526.92,-0.627,6.571
1526.94,-0.49,7.108
1526.96,-0.341,7.527
1526.98,-0.187,7.841
1527,-0.027,8.024
1527.02,0.137,8.077
1527.04,0.298,7.985
1527.06,0.457,7.775
1527.08,0.611,7.487
1527.1,0.757,7.121
1527.12,0.897,6.676
1527.14,1.026,6.165
1527.16,1.144,5.603
1527.18,1.25,5.027
1527.2,1.345,4.424
1527.22,1.428,3.809
1527.24,1.497,3.194
1527.26,1.555,2.579
1527.28,1.601,1.963
1527.3,1.634,1.322
1527.32,1.654,0.681
1527.34,1.66,0.026
1527.36,1.656,-0.641
1527.38,1.635,-1.322
1527.4,1.602,-2.029
1527.42,1.555,-2.762
1527.44,1.492,-3.534
1527.46,1.414,-4.333
1527.48,1.319,-5.144
1527.5,1.208,-5.969
1527.52,1.081,-6.794
1527.54,0.936,-7.592
1527.56,0.776,-8.351
1527.58,0.602,-9.045
1527.6,0.413,-9.66
1527.62,0.214,-10.145
1527.64,0.005,-10.459
1527.66,-0.207,-10.59
1527.68,-0.421,-10.537
1527.7,-0.631,-10.289
1527.72,-0.836,-9.844
1527.74,-1.027,-9.215
1527.76,-1.206,-8.43
1527.78,-1.367,-7.514
1527.8,-1.508,-6.466
1527.82,-1.627,-5.328
1527.84,-1.722,-4.11
1527.86,-1.792,-2.827
1527.88,-1.836,-1.505
1527.9,-1.852,-0.157
1527.92,-1.843,1.204
1527.94,-1.805,2.592
1527.96,-1.739,3.992
1527.98,-1.645,5.38
1528,-1.524,6.728
1528.02,-1.374,8.011
1528.04,-1.202,9.189
1528.06,-1.005,10.249
1528.08,-0.79,11.166
1528.1,-0.556,11.873
1528.12,-0.311,12.357
1528.14,-0.06,12.606
1528.16,0.196,12.658
1528.18,0.449,12.514
1528.2,0.699,12.187
1528.22,0.939,11.729
1528.24,1.169,11.166
1528.26,1.387,10.564
1528.28,1.591,9.935
1528.3,1.784,9.32
1528.32,1.963,8.731
1528.34,2.133,8.181
1528.36,2.29,7.684
1528.38,2.439,7.252
1528.4,2.579,6.885
1528.42,2.714,6.558
1528.44,2.842,6.283
1528.46,2.964,6.048
1528.48,3.083,5.851
1528.5,3.198,5.681
1528.52,3.31,5.524
1528.54,3.42,5.38
1528.56,3.525,5.223
1528.58,3.629,5.053
1528.6,3.728,4.883
1528.62,3.823,4.686
1528.64,3.916,4.464
1528.66,4.002,4.202
1528.68,4.084,3.914
1528.7,4.159,3.587
1528.72,4.229,3.207
1528.74,4.288,2.788
1528.76,4.34,2.343
1528.78,4.383,1.859
1528.8,4.416,1.335
1528.82,4.436,0.785
1528.84,4.447,0.236
1528.86,4.445,-0.301
1528.88,4.434,-0.812
1528.9,4.412,-1.296
1528.92,4.383,-1.754
1528.94,4.342,-2.173
1528.96,4.295,-2.553
1528.98,4.24,-2.88
1529,4.178,-3.155
1529.02,4.112,-3.377
1529.04,4.043,-3.574
1529.06,3.969,-3.731
1529.08,3.892,-3.835
1529.1,3.815,-3.901
1529.12,3.737,-3.94
1529.14,3.657,-3.953
1529.16,3.578,-3.94
1529.18,3.5,-3.914
1529.2,3.421,-3.875
1529.22,3.344,-3.822
1529.24,3.269,-3.77
1529.26,3.193,-3.731
1529.28,3.12,-3.704
1529.3,3.046,-3.691
1529.32,2.972,-3.704
1529.34,2.898,-3.757
1529.36,2.823,-3.835
1529.38,2.744,-3.94
1529.4,2.666,-4.071
1529.42,2.582,-4.254
1529.44,2.496,-4.49
1529.46,2.403,-4.765
1529.48,2.306,-5.105
1529.5,2.201,-5.498
1529.52,2.086,-5.93
1529.54,1.963,-6.414
1529.56,1.832,-6.964
1529.58,1.685,-7.566
1529.6,1.528,-8.181
1529.62,1.359,-8.81
1529.64,1.177,-9.464
1529.66,0.98,-10.105
1529.68,0.771,-10.681
1529.7,0.551,-11.153
1529.72,0.324,-11.493
1529.74,0.09,-11.676
1529.76,-0.146,-11.676
1529.78,-0.38,-11.467
1529.8,-0.608,-11.061
1529.82,-0.825,-10.485
1529.84,-1.029,-9.765
1529.86,-1.217,-8.901
1529.88,-1.387,-7.906
1529.9,-1.535,-6.833
1529.92,-1.66,-5.72
1529.94,-1.764,-4.568
1529.96,-1.844,-3.364
1529.98,-1.899,-2.121
1530,-1.929,-0.864
1530.02,-1.934,0.393
1530.04,-1.913,1.636
1530.06,-1.868,2.88
1530.08,-1.799,4.136
1530.1,-1.703,5.393
1530.12,-1.582,6.624
1530.14,-1.437,7.802
1530.16,-1.269,8.901
1530.18,-1.079,9.883
1530.2,-0.872,10.708
1530.22,-0.649,11.349
1530.24,-0.415,11.794
1530.26,-0.174,12.017
1530.28,0.069,12.043
1530.3,0.309,11.886
1530.32,0.547,11.558
1530.34,0.774,11.087
1530.36,0.991,10.511
1530.38,1.195,9.883
1530.4,1.387,9.228
1530.42,1.565,8.574
1530.44,1.729,7.946
1530.46,1.882,7.343
1530.48,2.023,6.768
1530.5,2.152,6.231
1530.52,2.271,5.733
1530.54,2.381,5.301
1530.56,2.482,4.909
1530.58,2.578,4.568
1530.6,2.664,4.254
1530.62,2.747,3.966
1530.64,2.823,3.718
1530.66,2.895,3.495
1530.68,2.963,3.299
1530.7,3.027,3.089
1530.72,3.087,2.88
1530.74,3.142,2.67
1530.76,3.193,2.448
1530.78,3.241,2.199
1530.8,3.281,1.924
1530.82,3.318,1.636
1530.84,3.347,1.322
1530.86,3.371,0.969
1530.88,3.387,0.589
1530.9,3.394,0.196
1530.92,3.394,-0.209
1530.94,3.387,-0.654
1530.96,3.369,-1.139
1530.98,3.341,-1.636
1531,3.303,-2.147
1531.02,3.256,-2.683
1531.04,3.197,-3.259
1531.06,3.126,-3.862
1531.08,3.043,-4.477
1531.1,2.947,-5.131
1531.12,2.838,-5.825
1531.14,2.714,-6.571
1531.16,2.576,-7.357
1531.18,2.421,-8.181
1531.2,2.249,-9.045
1531.22,2.059,-9.935
1531.24,1.852,-10.852
1531.26,1.626,-11.768
1531.28,1.381,-12.645
1531.3,1.118,-13.43
1531.32,0.842,-14.072
1531.34,0.553,-14.517
1531.36,0.258,-14.7
1531.38,-0.039,-14.582
1531.4,-0.33,-14.163
1531.42,-0.609,-13.443
1531.44,-0.872,-12.435
1531.46,-1.111,-11.166
1531.48,-1.321,-9.7
1531.5,-1.5,-8.077
1531.52,-1.646,-6.336
1531.54,-1.755,-4.516
1531.56,-1.827,-2.657
1531.58,-1.861,-0.785
1531.6,-1.858,1.086
1531.62,-1.817,2.932
1531.64,-1.74,4.725
1531.66,-1.627,6.453
1531.68,-1.481,8.103
1531.7,-1.302,9.621
1531.72,-1.093,10.956
1531.74,-0.861,12.056
1531.76,-0.608,12.907
1531.78,-0.341,13.47
1531.8,-0.064,13.718
1531.82,0.212,13.666
1531.84,0.485,13.352
1531.86,0.749,12.828
1531.88,1.001,12.121
1531.9,1.236,11.27
1531.92,1.453,10.328
1531.94,1.649,9.333
1531.96,1.827,8.312
1531.98,1.982,7.278
1532,2.117,6.244
1532.02,2.232,5.223
1532.04,2.326,4.202
1532.06,2.4,3.194
1532.08,2.454,2.212
1532.1,2.488,1.244
1532.12,2.504,0.275
1532.14,2.499,-0.707
1532.16,2.476,-1.676
1532.18,2.432,-2.631
1532.2,2.37,-3.587
1532.22,2.289,-4.555
1532.24,2.188,-5.55
1532.26,2.067,-6.558
1532.28,1.926,-7.579
1532.3,1.764,-8.6
1532.32,1.582,-9.608
1532.34,1.379,-10.564
1532.36,1.158,-11.441
1532.38,0.92,-12.2
1532.4,0.668,-12.802
1532.42,0.405,-13.182
1532.44,0.137,-13.286
1532.46,-0.13,-13.116
1532.48,-0.391,-12.671
1532.5,-0.641,-11.951
1532.52,-0.873,-10.956
1532.54,-1.082,-9.726
1532.56,-1.264,-8.312
1532.58,-1.417,-6.754
1532.6,-1.536,-5.079
1532.62,-1.621,-3.338
1532.64,-1.67,-1.571
1532.66,-1.684,0.196
1532.68,-1.662,1.95
1532.7,-1.605,3.678
1532.72,-1.514,5.354
1532.74,-1.39,6.964
1532.76,-1.235,8.456
1532.78,-1.049,9.778
1532.8,-0.84,10.891
1532.82,-0.611,11.768
1532.84,-0.366,12.396
1532.86,-0.112,12.75
1532.88,0.148,12.828
1532.9,0.405,12.645
1532.92,0.657,12.226
1532.94,0.897,11.611
1532.96,1.123,10.852
1532.98,1.332,10.001
1533,1.524,9.084
1533.02,1.696,8.129
1533.04,1.849,7.147
1533.06,1.982,6.165
1533.08,2.095,5.184
1533.1,2.19,4.189
1533.12,2.264,3.194
1533.14,2.317,2.186
1533.16,2.351,1.178
1533.18,2.364,0.157
1533.2,2.358,-0.864
1533.22,2.329,-1.885
1533.24,2.282,-2.932
1533.26,2.213,-3.992
1533.28,2.122,-5.066
1533.3,2.011,-6.152
1533.32,1.877,-7.252
1533.34,1.72,-8.351
1533.36,1.543,-9.438
1533.38,1.343,-10.485
1533.4,1.122,-11.454
1533.42,0.883,-12.305
1533.44,0.628,-12.985
1533.46,0.36,-13.443
1533.48,0.086,-13.627
1533.5,-0.188,-13.509
1533.52,-0.459,-13.09
1533.54,-0.716,-12.357
1533.56,-0.957,-11.349
1533.58,-1.173,-10.119
1533.6,-1.363,-8.705
1533.62,-1.524,-7.134
1533.64,-1.651,-5.445
1533.66,-1.742,-3.691
1533.68,-1.799,-1.911
1533.7,-1.819,-0.105
1533.72,-1.803,1.715
1533.74,-1.75,3.508
1533.76,-1.662,5.249
1533.78,-1.539,6.925
1533.8,-1.384,8.522
1533.82,-1.197,9.988
1533.84,-0.982,11.27
1533.86,-0.743,12.318
1533.88,-0.485,13.103
1533.9,-0.215,13.614
1533.92,0.063,13.836
1533.94,0.342,13.784
1533.96,0.617,13.47
1533.98,0.884,12.946
1534,1.137,12.278
1534.02,1.376,11.519
1534.04,1.599,10.695
1534.06,1.805,9.831
1534.08,1.992,8.98
1534.1,2.163,8.155
1534.12,2.318,7.357
1534.14,2.457,6.571
1534.16,2.581,5.799
1534.18,2.689,5.053
1534.2,2.782,4.32
1534.22,2.862,3.6
1534.24,2.926,2.88
1534.26,2.977,2.147
1534.28,3.013,1.427
1534.3,3.033,0.707
1534.32,3.041,0
1534.34,3.033,-0.694
1534.36,3.013,-1.401
1534.38,2.978,-2.107
1534.4,2.928,-2.814
1534.42,2.865,-3.508
1534.44,2.788,-4.202
1534.46,2.697,-4.909
1534.48,2.592,-5.629
1534.5,2.472,-6.375
1534.52,2.337,-7.147
1534.54,2.187,-7.946
1534.56,2.02,-8.744
1534.58,1.836,-9.556
1534.6,1.638,-10.354
1534.62,1.422,-11.126
1534.64,1.192,-11.833
1534.66,0.947,-12.422
1534.68,0.693,-12.867
1534.7,0.43,-13.103
1534.72,0.165,-13.09
1534.74,-0.097,-12.802
1534.76,-0.35,-12.252
1534.78,-0.591,-11.454
1534.8,-0.812,-10.407
1534.82,-1.01,-9.137
1534.84,-1.18,-7.697
1534.86,-1.319,-6.126
1534.88,-1.426,-4.464
1534.9,-1.499,-2.749
1534.92,-1.536,-1.034
1534.94,-1.539,0.654
1534.96,-1.51,2.317
1534.98,-1.447,3.927
1535,-1.351,5.459
1535.02,-1.227,6.872
1535.04,-1.074,8.142
1535.06,-0.898,9.255
1535.08,-0.702,10.145
1535.1,-0.489,10.786
1535.12,-0.267,11.166
1535.14,-0.039,11.297
1535.16,0.188,11.179
1535.18,0.412,10.799
1535.2,0.624,10.21
1535.22,0.822,9.464
1535.24,1.004,8.587
1535.26,1.167,7.605
1535.28,1.308,6.532
1535.3,1.429,5.393
1535.32,1.525,4.215
1535.34,1.598,3.011
1535.36,1.646,1.793
1535.38,1.67,0.563
1535.4,1.668,-0.668
1535.42,1.643,-1.898
1535.44,1.593,-3.129
1535.46,1.517,-4.346
1535.48,1.418,-5.537
1535.5,1.296,-6.689
1535.52,1.15,-7.789
1535.54,0.983,-8.81
1535.56,0.796,-9.726
1535.58,0.592,-10.485
1535.6,0.374,-11.035
1535.62,0.148,-11.362
1535.64,-0.083,-11.441
1535.66,-0.314,-11.244
1535.68,-0.537,-10.773
1535.7,-0.748,-10.066
1535.72,-0.942,-9.137
1535.74,-1.117,-7.985
1535.76,-1.264,-6.663
1535.78,-1.384,-5.223
1535.8,-1.475,-3.691
1535.82,-1.533,-2.081
1535.84,-1.558,-0.432
1535.86,-1.55,1.204
1535.88,-1.51,2.827
1535.9,-1.437,4.411
1535.92,-1.332,5.943
1535.94,-1.199,7.383
1535.96,-1.035,8.692
1535.98,-0.848,9.844
1536,-0.639,10.786
1536.02,-0.413,11.493
1536.04,-0.176,11.951
1536.06,0.068,12.161
1536.08,0.314,12.148
1536.1,0.556,11.925
1536.12,0.793,11.519
1536.14,1.019,10.969
1536.16,1.233,10.289
1536.18,1.433,9.53
1536.2,1.615,8.731
1536.22,1.781,7.919
1536.24,1.932,7.095
1536.26,2.066,6.257
1536.28,2.182,5.432
1536.3,2.282,4.621
1536.32,2.367,3.822
1536.34,2.435,3.024
1536.36,2.488,2.225
1536.38,2.524,1.414
1536.4,2.545,0.576
1536.42,2.548,-0.275
1536.44,2.534,-1.139
1536.46,2.502,-2.029
1536.48,2.454,-2.958
1536.5,2.384,-3.94
1536.52,2.297,-4.961
1536.54,2.187,-6.008
1536.56,2.056,-7.095
1536.58,1.904,-8.207
1536.6,1.728,-9.333
1536.62,1.53,-10.433
1536.64,1.31,-11.48
1536.66,1.07,-12.449
1536.68,0.811,-13.286
1536.7,0.536,-13.928
1536.72,0.25,-14.32
1536.74,-0.041,-14.412
1536.76,-0.331,-14.19
1536.78,-0.613,-13.64
1536.8,-0.881,-12.776
1536.82,-1.128,-11.65
1536.84,-1.349,-10.289
1536.86,-1.543,-8.77
1536.88,-1.701,-7.121
1536.9,-1.828,-5.38
1536.92,-1.918,-3.574
1536.94,-1.971,-1.715
1536.96,-1.987,0.144
1536.98,-1.965,2.003
1537,-1.907,3.835
1537.02,-1.811,5.642
1537.04,-1.681,7.396
1537.06,-1.514,9.071
1537.08,-1.316,10.616
1537.1,-1.087,11.977
1537.12,-0.834,13.116
1537.14,-0.559,13.993
1537.16,-0.27,14.569
1537.18,0.028,14.818
1537.2,0.327,14.765
1537.22,0.622,14.451
1537.24,0.908,13.941
1537.26,1.181,13.273
1537.28,1.44,12.501
1537.3,1.682,11.663
1537.32,1.907,10.812
1537.34,2.114,10.001
1537.36,2.306,9.215
1537.38,2.483,8.456
1537.4,2.644,7.736
1537.42,2.791,7.055
1537.44,2.926,6.414
1537.46,3.047,5.799
1537.48,3.157,5.21
1537.5,3.256,4.634
1537.52,3.343,4.058
1537.54,3.418,3.508
1537.56,3.482,2.971
1537.58,3.537,2.435
1537.6,3.58,1.898
1537.62,3.613,1.388
1537.64,3.635,0.903
1537.66,3.649,0.432
1537.68,3.652,-0.026
1537.7,3.647,-0.445
1537.72,3.633,-0.812
1537.74,3.614,-1.152
1537.76,3.588,-1.466
1537.78,3.555,-1.754
1537.8,3.517,-2.003
1537.82,3.475,-2.212
1537.84,3.427,-2.395
1537.86,3.379,-2.539
1537.88,3.325,-2.67
1537.9,3.272,-2.788
1537.92,3.214,-2.88
1537.94,3.156,-2.958
1537.96,3.096,-3.024
1537.98,3.035,-3.102
1538,2.972,-3.181
1538.02,2.908,-3.272
1538.04,2.842,-3.377
1538.06,2.772,-3.508
1538.08,2.702,-3.665
1538.1,2.626,-3.862
1538.12,2.548,-4.097
1538.14,2.463,-4.346
1538.16,2.373,-4.634
1538.18,2.279,-4.961
1538.2,2.176,-5.341
1538.22,2.066,-5.747
1538.24,1.946,-6.192
1538.26,1.819,-6.702
1538.28,1.679,-7.252
1538.3,1.528,-7.828
1538.32,1.367,-8.404
1538.34,1.192,-8.993
1538.36,1.007,-9.582
1538.38,0.809,-10.119
1538.4,0.6,-10.551
1538.42,0.385,-10.852
1538.44,0.165,-11.022
1538.46,-0.058,-11.048
1538.48,-0.28,-10.878
1538.5,-0.496,-10.511
1538.52,-0.702,-9.975
1538.54,-0.897,-9.294
1538.56,-1.076,-8.482
1538.58,-1.238,-7.553
1538.6,-1.379,-6.545
1538.62,-1.5,-5.485
1538.64,-1.599,-4.385
1538.66,-1.676,-3.259
1538.68,-1.729,-2.107
1538.7,-1.761,-0.942
1538.72,-1.767,0.223
1538.74,-1.751,1.388
1538.76,-1.712,2.539
1538.78,-1.649,3.691
1538.8,-1.565,4.817
1538.82,-1.456,5.904
1538.84,-1.327,6.938
1538.86,-1.178,7.906
1538.88,-1.01,8.783
1538.9,-0.825,9.53
1538.92,-0.627,10.105
1538.94,-0.418,10.498
1538.96,-0.204,10.708
1538.98,0.013,10.747
1539,0.228,10.616
1539.02,0.44,10.315
1539.04,0.642,9.896
1539.06,0.836,9.386
1539.08,1.019,8.81
1539.1,1.189,8.168
1539.12,1.346,7.501
1539.14,1.489,6.846
1539.16,1.619,6.205
1539.18,1.737,5.576
1539.2,1.843,4.961
1539.22,1.935,4.372
1539.24,2.017,3.822
1539.26,2.088,3.299
1539.28,2.149,2.775
1539.3,2.199,2.265
1539.32,2.238,1.767
1539.34,2.27,1.296
1539.36,2.29,0.825
1539.38,2.303,0.34
1539.4,2.304,-0.144
1539.42,2.297,-0.654
1539.44,2.279,-1.191
1539.46,2.249,-1.767
1539.48,2.209,-2.395
1539.5,2.155,-3.076
1539.52,2.086,-3.835
1539.54,2.003,-4.66
1539.56,1.901,-5.537
1539.58,1.781,-6.48
1539.6,1.643,-7.474
1539.62,1.483,-8.508
1539.64,1.302,-9.556
1539.66,1.101,-10.59
1539.68,0.878,-11.572
1539.7,0.636,-12.435
1539.72,0.379,-13.142
1539.74,0.108,-13.653
1539.76,-0.171,-13.902
1539.78,-0.452,-13.862
1539.8,-0.729,-13.535
1539.82,-0.997,-12.946
1539.84,-1.25,-12.108
1539.86,-1.484,-11.048
1539.88,-1.695,-9.831
1539.9,-1.879,-8.482
1539.92,-2.036,-7.042
1539.94,-2.161,-5.537
1539.96,-2.257,-3.979
1539.98,-2.322,-2.395
1540,-2.353,-0.785
1540.02,-2.353,0.851
1540.04,-2.32,2.513
1540.06,-2.253,4.189
1540.08,-2.152,5.877
1540.1,-2.018,7.566
1540.12,-1.849,9.242
1540.14,-1.648,10.865
1540.16,-1.414,12.383
1540.18,-1.15,13.744
1540.2,-0.861,14.857
1540.22,-0.551,15.695
1540.24,-0.229,16.218
1540.26,0.102,16.428
1540.28,0.432,16.362
1540.3,0.759,16.061
1540.32,1.078,15.59
1540.34,1.384,14.988
1540.36,1.678,14.347
1540.38,1.957,13.731
1540.4,2.226,13.169
1540.42,2.483,12.684
1540.44,2.732,12.278
1540.46,2.974,11.977
1540.48,3.209,11.768
1540.5,3.443,11.624
1540.52,3.674,11.532
1540.54,3.903,11.467
1540.56,4.133,11.388
1540.58,4.361,11.231
1540.6,4.584,10.943
1540.62,4.8,10.511
1540.64,5.006,9.909
1540.66,5.199,9.111
1540.68,5.374,8.116
1540.7,5.526,6.938
1540.72,5.653,5.603
1540.74,5.752,4.136
1540.76,5.82,2.579
1540.78,5.856,0.969
1540.8,5.859,-0.654
1540.82,5.829,-2.251
1540.84,5.768,-3.783
1540.86,5.677,-5.223
1540.88,5.557,-6.545
1540.9,5.413,-7.723
1540.92,5.246,-8.744
1540.94,5.061,-9.595
1540.96,4.86,-10.276
1540.98,4.648,-10.773
1541,4.427,-11.113
1541.02,4.202,-11.349
1541.04,3.973,-11.506
1541.06,3.74,-11.624
1541.08,3.508,-11.716
1541.1,3.272,-11.846
1541.12,3.035,-12.043
1541.14,2.791,-12.318
1541.16,2.543,-12.684
1541.18,2.286,-13.129
1541.2,2.018,-13.64
1541.22,1.74,-14.19
1541.24,1.451,-14.739
1541.26,1.15,-15.237
1541.28,0.84,-15.616
1541.3,0.523,-15.787
1541.32,0.204,-15.708
